ticks;sheep_plasticity;wolf_plasticity;cost_plasticity_sheep;cost_plasticity_wolf;sheep_gain_from_food;wolf_gain_from_food;sheep_reproduce;wolf_reproduce;grass_regrowth_time;model-version;replicate-number;Richness;Shannon;Evenness;AbRelPgre;AbRelPvio;AbRelPgray;AbRelPsky;AbRelSone;AbRelSthree;AbRelSfou;AbRelWone;AbRelWtwo;AbRelWfour;abto-patchesgreen;abto-patchesviolet;abto-patchesgray;ab-to-patchessky;abto-sheepone;abu-to-sheepthree;ab-to-sheepfour;ab-to-wolvesone;abto-wolvestwo;abto-wolvesfour;abundance-total
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;3;9;2,027274253;0,922652274;0,171007928;0,115515289;0,147791619;0,065118913;0,173272933;0,033975085;0,207248018;0,041336353;0,044733862;0;302;204;261;115;306;60;366;73;79;0;1766
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;4;10;2,120534009;0,920936219;0,103060148;0,175518818;0,098487513;0,117129792;0,151600422;0,024621878;0,141048189;0,03447063;0,14139993;0,01266268;293;499;280;333;431;70;401;98;402;36;2843
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;4;6;1,470165818;0,820515166;0,384888438;0,081135903;0,069472617;0,013691684;0;0;0,164300203;0,286511156;0;0;759;160;137;27;0;0;324;565;0;0;1972
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;5;10;2,165612813;0,940513695;0,100105746;0,139584068;0,137469158;0,121959817;0,115967571;0,051110328;0,126894607;0,058512513;0,144518858;0,003877335;284;396;390;346;329;145;360;166;410;11;2837
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;5;9;2,060053379;0,937570697;0,166203446;0,186214564;0,076709283;0,080044469;0,055030573;0,185658699;0,146748193;0,074485825;0,028904947;0;299;335;138;144;99;334;264;134;52;0;1799
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;6;8;1,979071562;0,951732243;0,086811352;0,059432387;0,202337229;0,136894825;0;0,089148581;0,088480801;0,234390651;0,102504174;0;260;178;606;410;0;267;265;702;307;0;2995
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;6;6;1,253488203;0,699585087;0,495899662;0,006753497;0,038109021;0,034732272;0;0;0,136999518;0,28750603;0;0;1028;14;79;72;0;0;284;596;0;0;2073
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;7;9;1,945752631;0,885550185;0,035584604;0,27741467;0,09513435;0,116920842;0,042846768;0;0,176833696;0,16194626;0,079520697;0,013798112;98;764;262;322;118;0;487;446;219;38;2754
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;7;6;1,624232805;0,906501589;0,053673788;0,294424179;0,051589369;0,179781136;0;0;0,164669098;0,255862428;0;0;103;565;99;345;0;0;316;491;0;0;1919
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;8;10;2,10919491;0,916011711;0,111440207;0,041466124;0,17215846;0,179563125;0,090336912;0,044798223;0,15734913;0,035912625;0,149574232;0,017400963;301;112;465;485;244;121;425;97;404;47;2701
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;8;9;2,016811977;0,917890687;0,102320675;0,127637131;0,116033755;0,16350211;0,207278481;0,035864979;0,180907173;0,047468354;0,018987342;0;194;242;220;310;393;68;343;90;36;0;1896
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;9;10;2,098186511;0,911230824;0,123954925;0,174482007;0,075972374;0,099236641;0,000363504;0,156306798;0,100327154;0,105416212;0,147946201;0,015994184;341;480;209;273;1;430;276;290;407;44;2751
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;9;6;1,572533239;0,877647511;0,297;0,2095;0,029;0,045;0;0;0,158;0,2615;0;0;594;419;58;90;0;0;316;523;0;0;2000
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;10;10;2,0800276;0,903344509;0,156121045;0,112104539;0,114511692;0,06911967;0,23349381;0,062242091;0,107634113;0,022008253;0,118638239;0,004126547;454;326;333;201;679;181;313;64;345;12;2908
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;10;9;1,84764323;0,840898672;0,163863266;0,11611503;0,219207813;0,005425936;0,238741183;0,111774281;0,119370591;0,023874118;0,001627781;0;302;214;404;10;440;206;220;44;3;0;1843
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;11;9;2,029645423;0,92373144;0,306010929;0,106215847;0,052254098;0,088456284;0,089822404;0,092896175;0,053278689;0,077185792;0,133879781;0;896;311;153;259;263;272;156;226;392;0;2928
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;11;8;1,861493048;0,89518893;0,155141311;0,219482862;0;0,155742634;0,101623572;0,129885749;0,206253758;0,007215875;0,024654239;0;258;365;0;259;169;216;343;12;41;0;1663
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;12;10;2,167532835;0,941347549;0,151711712;0,150630631;0,058018018;0,143063063;0,03963964;0,08972973;0,118198198;0,092972973;0,142702703;0,013333333;421;418;161;397;110;249;328;258;396;37;2775
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;12;9;1,966688198;0,895078372;0,186059276;0,100987925;0,028540066;0,180021954;0,19154775;0,129527991;0,141602634;0,032930845;0,008781559;0;339;184;52;328;349;236;258;60;16;0;1822
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;13;10;2,130369104;0,925207546;0,174621212;0,164015152;0,148484848;0,028409091;0,019318182;0,074242424;0,156818182;0,083333333;0,104924242;0,045833333;461;433;392;75;51;196;414;220;277;121;2640
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;13;9;2,039635455;0,9282781;0,238414294;0,084310441;0,131211614;0,104410944;0,144611949;0,117252931;0,117811279;0,012841988;0,049134562;0;427;151;235;187;259;210;211;23;88;0;1791
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;14;10;2,023170567;0,878651813;0,076893939;0,104166667;0,029924242;0,289015152;0,034848485;0,093939394;0,149242424;0,040530303;0,160984848;0,020454545;203;275;79;763;92;248;394;107;425;54;2640
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;14;9;2,028888853;0,92338711;0,10005685;0,110858442;0,053439454;0,22114838;0,103467879;0,216600341;0,1176805;0,050028425;0,026719727;0;176;195;94;389;182;381;207;88;47;0;1759
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;15;10;2,097061308;0,910742154;0,164331693;0,094282469;0,014009845;0,238167361;0,035971223;0,111700114;0,137069292;0,060961757;0,097311624;0,046194623;434;249;37;629;95;295;362;161;257;122;2641
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;15;7;1,849724599;0,950570405;0,189439303;0,075666848;0;0,24060969;0,058247142;0,181818182;0,148067501;0,106151334;0;0;348;139;0;442;107;334;272;195;0;0;1837
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;16;10;1,986576162;0,862759065;0,139896373;0,152087778;0,073758001;0,077110637;0,30204206;0,052118257;0,053337397;0,026211521;0,121609265;0,001828711;459;499;242;253;991;171;175;86;399;6;3281
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;16;7;1,573560937;0,808650357;0,354209446;0,112936345;0,049281314;0,034907598;0;0;0,178131417;0,263347023;0,007186858;0;690;220;96;68;0;0;347;513;14;0;1948
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;17;10;2,151159626;0,934236755;0,076110706;0,138747269;0,156955572;0,116533139;0,095775674;0,103058995;0,113619811;0,017479971;0,166059723;0,015659141;209;381;431;320;263;283;312;48;456;43;2746
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;17;9;2,013904056;0,916567235;0,047960309;0,170893054;0,056780595;0,194046307;0,18246968;0,134509372;0,148842337;0,031422271;0,033076075;0;87;310;103;352;331;244;270;57;60;0;1814
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;18;10;2,169935166;0,942390869;0,144969347;0,1352326;0,105661738;0,125856473;0,082221421;0,119725929;0,097006852;0,020194735;0,151821132;0,017309773;402;375;293;349;228;332;269;56;421;48;2773
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;18;9;1,864928284;0,84876544;0,336504162;0,078478002;0,072532699;0,121878716;0,020214031;0,140903686;0,156956005;0,068370987;0,004161712;0;566;132;122;205;34;237;264;115;7;0;1682
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;19;9;1,870526078;0,851313105;0,320263975;0,073757764;0,065993789;0,103649068;0;0,036490683;0,173524845;0,048913043;0,173136646;0,004270186;825;190;170;267;0;94;447;126;446;11;2576
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;19;6;1,619221757;0,903704869;0,31148374;0,088414634;0,115853659;0,050304878;0;0;0,148882114;0,285060976;0;0;613;174;228;99;0;0;293;561;0;0;1968
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;20;10;2,163999726;0,93981314;0,081955428;0,111071172;0,158519051;0,154565061;0,106038821;0,075485262;0,134076204;0,034148095;0,133716751;0,010424155;228;309;441;430;295;210;373;95;372;29;2782
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;20;9;1,959734154;0,89191345;0,215313759;0,014968336;0,137593552;0,164075993;0,139896373;0,082325849;0,163500288;0,078871618;0,003454231;0;374;26;239;285;243;143;284;137;6;0;1737
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;21;10;1,847285198;0,802265768;0,090240915;0,086157615;0,072682728;0,278481013;0,006124949;0,023274806;0,240097999;0,00204165;0,17558187;0,025316456;221;211;178;682;15;57;588;5;430;62;2449
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;21;7;1,438289918;0,739134805;0,329954384;0,01064369;0,002534212;0,216928535;0;0;0,164723771;0,270146984;0,005068424;0;651;21;5;428;0;0;325;533;10;0;1973
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;22;10;1,819009621;0,789985841;0,075323215;0,139685216;0,055930298;0,107925801;0,416245082;0,013490725;0,08797077;0,044688027;0,057616639;0,001124227;268;497;199;384;1481;48;313;159;205;4;3558
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;22;5;1,139256949;0,707860142;0,532506203;0,02133995;0,022332506;0;0;0;0,145905707;0,277915633;0;0;1073;43;45;0;0;0;294;560;0;0;2015
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;23;10;2,084751548;0,905396093;0,131044666;0,134736065;0,15319306;0,064230343;0,055740126;0,120339609;0,122554448;0,018826135;0,196382429;0,002953119;355;365;415;174;151;326;332;51;532;8;2709
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;23;9;2,069148452;0,941710043;0,114959839;0,145582329;0,093875502;0,116967871;0,239457831;0,080823293;0,105421687;0,083333333;0,019578313;0;229;290;187;233;477;161;210;166;39;0;1992
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;24;10;2,09480605;0,909762708;0,10811699;0,148209004;0,137364443;0,057509037;0,224120933;0,104830759;0,065724614;0,036477161;0,115346697;0,002300361;329;451;418;175;682;319;200;111;351;7;3043
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;24;9;1,887519223;0,859047019;0,17911354;0,242865817;0,095324833;0,046144505;0,031572556;0,237401336;0,124468731;0,032179721;0,010928962;0;295;400;157;76;52;391;205;53;18;0;1647
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;25;10;2,100516597;0,912242767;0,208116545;0,152965661;0,040235865;0,108220604;0,130419702;0,138050642;0,047866805;0,01144641;0,126951093;0,035726674;600;441;116;312;376;398;138;33;366;103;2883
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;25;6;1,422129731;0,793705715;0,413975648;0,105346744;0,010058232;0,03388036;0;0;0,183695077;0,253043939;0;0;782;199;19;64;0;0;347;478;0;0;1889
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;26;10;2,182934016;0,948036197;0,128436911;0,121280603;0,099811676;0,148775895;0,091525424;0,07306968;0,153295669;0,012806026;0,129566855;0,041431262;341;322;265;395;243;194;407;34;344;110;2655
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;26;9;1,985393947;0,903591725;0,123337918;0,149014214;0,081613939;0,091701055;0,284273269;0,049518569;0,116460339;0,096286107;0,00779459;0;269;325;178;200;620;108;254;210;17;0;2181
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;27;9;2,033093836;0,92530088;0,224227699;0,08573412;0,165567511;0,10413051;0,081916001;0,075321069;0,062131204;0,017355085;0,1836168;0;646;247;477;300;236;217;179;50;529;0;2881
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;27;7;1,634595744;0,840016044;0,219495569;0,073619632;0,184730743;0,118609407;0;0,004771643;0,347648262;0;0,051124744;0;322;108;271;174;0;7;510;0;75;0;1467
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;28;10;1,971198401;0,856080588;0,288405797;0,089492754;0,06557971;0,142028986;0,000362319;0,102173913;0,082608696;0,05615942;0,164855072;0,008333333;796;247;181;392;1;282;228;155;455;23;2760
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;28;6;1,605450144;0,896018786;0,313410347;0,094927172;0,08839779;0,050728277;0;0;0,159718734;0,29281768;0;0;624;189;176;101;0;0;318;583;0;0;1991
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;29;10;1,849439555;0,803201393;0,219109195;0,034482759;0,049928161;0,256824713;0,01329023;0,090158046;0,077586207;0,020114943;0,237068966;0,001436782;610;96;139;715;37;251;216;56;660;4;2784
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;29;7;1,631980671;0,838672162;0,116918103;0;0;0,377155172;0,205280172;0,054418103;0,181034483;0,023168103;0,042025862;0;217;0;0;700;381;101;336;43;78;0;1856
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;30;9;2,097048739;0,954408011;0,156394964;0,063949636;0,161696488;0,118621604;0,022531478;0,110006627;0,074221339;0,150762094;0,141815772;0;472;193;488;358;68;332;224;455;428;0;3018
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;30;9;2,081191934;0,947191268;0,110561056;0,057755776;0,178217822;0,160616062;0,115511551;0,162816282;0,132013201;0,02970297;0,052805281;0;201;105;324;292;210;296;240;54;96;0;1818
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;31;10;2,19753837;0,954378788;0,093772116;0,1482661;0,144373673;0,085987261;0,126680821;0,07537155;0,136588818;0,037154989;0,128450106;0,023354565;265;419;408;243;358;213;386;105;363;66;2826
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;31;7;1,68691045;0,866900484;0,319264069;0,047619048;0,074134199;0,0995671;0;0;0,207251082;0,227272727;0,024891775;0;590;88;137;184;0;0;383;420;46;0;1848
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;32;10;2,179274499;0,946446889;0,073487032;0,079971182;0,209293948;0,088256484;0,087896254;0,116354467;0,126440922;0,068083573;0,134365994;0,015850144;204;222;581;245;244;323;351;189;373;44;2776
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;32;8;2,002319003;0,962911899;0,159937074;0;0,125852124;0,189826953;0,146303094;0,073413739;0,157839539;0,105925537;0,04090194;0;305;0;240;362;279;140;301;202;78;0;1907
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;33;10;2,028854379;0,881120262;0,139435696;0,021325459;0,166010499;0,094816273;0,224081365;0,012467192;0,141076115;0,079396325;0,114173228;0,007217848;425;65;506;289;683;38;430;242;348;22;3048
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;33;6;1,587614145;0,886064325;0,30988787;0,049439348;0,127930683;0,051987768;0;0;0,167686035;0,293068298;0;0;608;97;251;102;0;0;329;575;0;0;1962
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;34;10;2,192015593;0,951980276;0,154411765;0,126671123;0,11697861;0,098596257;0,092580214;0,099264706;0,075200535;0,07921123;0,150735294;0,006350267;462;379;350;295;277;297;225;237;451;19;2992
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;34;8;1,857806789;0,893416214;0,175282234;0,174688057;0,136066548;0,033273916;0,158051099;0,054070113;0,252525253;0,016042781;0;0;295;294;229;56;266;91;425;27;0;0;1683
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;35;8;1,732170468;0,832997915;0,423288749;0,049173879;0,08379229;0,084972463;0;0,050354052;0,132179386;0,029110936;0,147128245;0;1076;125;213;216;0;128;336;74;374;0;2542
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;35;5;1,194596945;0,742244814;0,480209824;0;0,049594659;0,012398665;0;0;0,139246543;0,31855031;0;0;1007;0;104;26;0;0;292;668;0;0;2097
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;36;10;2,195001418;0,953277003;0,175301632;0,067068843;0,169268985;0,076295245;0,061745919;0,167139815;0,070262598;0,073456352;0,094748048;0,044712562;494;189;477;215;174;471;198;207;267;126;2818
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;36;9;2,083047578;0,948035808;0,12332838;0,112927192;0,126795443;0,094105993;0,213967311;0,101040119;0,115403665;0,100544824;0,011887073;0;249;228;256;190;432;204;233;203;24;0;2019
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;37;9;1,767032644;0,804211214;0,428571429;0,031534954;0,080547112;0,069528875;0;0,047112462;0,142477204;0,074848024;0,117021277;0,008358663;1128;83;212;183;0;124;375;197;308;22;2632
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;37;6;1,273683143;0,710856097;0,460532688;0,00968523;0,014043584;0,055205811;0;0;0,155932203;0,304600484;0;0;951;20;29;114;0;0;322;629;0;0;2065
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;38;8;1,730510708;0,832199739;0,311313591;0,105922551;0,031890661;0,080106302;0;0,002277904;0,207668945;0,049354594;0,211465452;0;820;279;84;211;0;6;547;130;557;0;2634
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;38;6;1,56705465;0,874589852;0,283896231;0,158590308;0,022026432;0,066568771;0;0;0,155653451;0,313264807;0;0;580;324;45;136;0;0;318;640;0;0;2043
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;39;7;1,657229091;0,851647283;0,367788462;0,044986264;0,059409341;0,066620879;0;0;0,138392857;0,257211538;0,065590659;0;1071;131;173;194;0;0;403;749;191;0;2912
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;39;6;1,430862008;0,798579292;0,414634146;0,056564608;0,047742605;0,025428127;0;0;0,182148417;0,273482097;0;0;799;109;92;49;0;0;351;527;0;0;1927
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;40;10;2,080717944;0,903644321;0,124568668;0,207384403;0,03347136;0,119392685;0,1042098;0,056245687;0,121463078;0,059006211;0,173913043;0,000345066;361;601;97;346;302;163;352;171;504;1;2898
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;40;8;1,842741994;0,886171579;0,134723788;0,170800451;0;0,223224352;0,003945885;0,116121759;0,162908681;0,172491545;0,01578354;0;239;303;0;396;7;206;289;306;28;0;1774
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;41;10;2,016069597;0,875567901;0,180727273;0,020363636;0,121454545;0,193454545;0,086909091;0,046545455;0,141454545;0,019636364;0,182545455;0,006909091;497;56;334;532;239;128;389;54;502;19;2750
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;41;9;1,94636586;0,885829278;0,193832599;0,019273128;0,215859031;0,050110132;0,161343612;0,057819383;0,207599119;0,037444934;0,056718062;0;352;35;392;91;293;105;377;68;103;0;1816
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;42;10;1,956014899;0,849486477;0,134652202;0,126675175;0,062539885;0,049138481;0,348117422;0,022973835;0,130504148;0,017868539;0,066687939;0,040842374;422;397;196;154;1091;72;409;56;209;128;3134
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;42;5;1,489940842;0,925752296;0,342611336;0,150303644;0;0,075404858;0;0;0,152834008;0,278846154;0;0;677;297;0;149;0;0;302;551;0;0;1976
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;43;10;1,995208797;0,866508171;0,036598891;0,148613678;0,185212569;0,099815157;0,149722736;0,008872458;0,226987061;0,046580407;0,093900185;0,003696858;99;402;501;270;405;24;614;126;254;10;2705
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;43;6;1,596258296;0,890888718;0,300143609;0,030636668;0,191000479;0,075634275;0;0;0,126376257;0,276208712;0;0;627;64;399;158;0;0;264;577;0;0;2089
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;44;10;2,123148682;0,922071757;0,157601116;0,15446304;0,035216179;0,131101813;0,093793584;0,072524407;0,128661088;0,05195258;0,169107392;0,005578801;452;443;101;376;269;208;369;149;485;16;2868
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;44;8;1,962902776;0,9439567;0,173862982;0,06044905;0,067933218;0,248704663;0,090961428;0,141623489;0,149107657;0,067357513;0;0;302;105;118;432;158;246;259;117;0;0;1737
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;45;10;2,15901503;0,937648314;0,107790463;0,061786434;0,219946273;0,10644728;0,14842176;0,084284755;0,087642713;0,040967092;0,120550705;0,022162525;321;184;655;317;442;251;261;122;359;66;2978
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;45;8;1,844049813;0,886800507;0,185681024;0,083818393;0,239813737;0,002328289;0,136204889;0,069266589;0,217112922;0,065774156;0;0;319;144;412;4;234;119;373;113;0;0;1718
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;46;10;2,045912686;0,88852859;0,134505022;0,211262554;0,068507891;0,110473458;0,115494978;0,055236729;0,110832138;0,008967001;0,182209469;0,00251076;375;589;191;308;322;154;309;25;508;7;2788
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;46;9;1,925612266;0,87638391;0,095428571;0,268;0,039428571;0,144;0,141714286;0,152571429;0,129142857;0,026857143;0,002857143;0;167;469;69;252;248;267;226;47;5;0;1750
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;47;10;2,026077123;0,879914115;0,232911392;0,096564195;0,078842676;0,145388788;0,084629295;0,027848101;0,133092224;0,023508137;0,175768535;0,001446655;644;267;218;402;234;77;368;65;486;4;2765
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;47;5;1,315571181;0,817410334;0,450301205;0,036646586;0;0,074297189;0;0;0,148092369;0,290662651;0;0;897;73;0;148;0;0;295;579;0;0;1992
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;48;10;2,180836197;0,947125126;0,10831475;0,093660401;0,115004779;0,125517681;0,197515132;0,052245938;0,099713284;0,10608474;0,091430392;0,010512902;340;294;361;394;620;164;313;333;287;33;3139
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;48;9;1,901309395;0,865323196;0,145741325;0,171608833;0,155205047;0,069400631;0,099684543;0,058675079;0,279495268;0,006309148;0,013880126;0;231;272;246;110;158;93;443;10;22;0;1585
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;49;10;2,034560701;0,883598486;0,147694524;0,083573487;0,101945245;0,191282421;0,123198847;0,038184438;0,127881844;0,004322767;0,178674352;0,003242075;410;232;283;531;342;106;355;12;496;9;2776
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;49;9;2,031690038;0,924661985;0,144699944;0,089736399;0,168816601;0,096466629;0,017386427;0,180594504;0,144139091;0,138530566;0,019629837;0;258;160;301;172;31;322;257;247;35;0;1783
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;50;10;2,05214084;0,891233443;0,149437052;0,082565677;0,047765268;0,212555442;0,17604913;0,051177073;0,110883657;0,016035483;0,145342886;0,008188332;438;242;140;623;516;150;325;47;426;24;2931
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;50;9;1,927031966;0,877030043;0,148148148;0,018204645;0,188951664;0,192718142;0,020087884;0,138731952;0,213433773;0,040175769;0,039548023;0;236;29;301;307;32;221;340;64;63;0;1593
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;51;10;1,967093773;0,854297971;0,196035242;0,172173275;0,130690162;0,067180617;0,02092511;0,082599119;0,10866373;0,004772394;0,214757709;0,002202643;534;469;356;183;57;225;296;13;585;6;2724
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;51;8;1,869974259;0,89926753;0,113596233;0,253090053;0,106533255;0,051206592;0,150676869;0,048263685;0,245438493;0;0,03119482;0;193;430;181;87;256;82;417;0;53;0;1699
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;52;8;1,837050492;0,883434545;0,274609375;0,068359375;0,06484375;0,126953125;0;0,042578125;0,16953125;0,02265625;0,23046875;0;703;175;166;325;0;109;434;58;590;0;2560
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;52;6;1,733502421;0,967486122;0,215328467;0,100625652;0,147028154;0,113660063;0;0;0,15641293;0,266944734;0;0;413;193;282;218;0;0;300;512;0;0;1918
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;53;10;2,076070389;0,901625914;0,093810821;0,188400156;0,112884391;0,103152978;0,019852083;0,121448034;0,147528221;0,008174387;0,178279486;0,026469443;241;484;290;265;51;312;379;21;458;68;2569
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;53;8;1,834630127;0,882270595;0,097150259;0,190414508;0,042098446;0,216968912;0,007124352;0,14507772;0,240932642;0;0,060233161;0;150;294;65;335;11;224;372;0;93;0;1544
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;54;10;2,079885612;0,903282844;0,225441225;0,142191142;0,046287046;0,075258075;0,176823177;0,053946054;0,08957709;0,080919081;0,108891109;0,000666001;677;427;139;226;531;162;269;243;327;2;3003
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;54;9;2,070099972;0,942143099;0,144807122;0,207715134;0,081305638;0,097329377;0,077744807;0,122255193;0,172106825;0,01958457;0,077151335;0;244;350;137;164;131;206;290;33;130;0;1685
500;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;55;10;2,214657279;0,961813436;0,114514445;0,119039332;0,139923425;0,113818308;0,084928646;0,061608075;0,128785242;0,130177515;0,093630352;0,013574661;329;342;402;327;244;177;370;374;269;39;2873
999;2;3;0,8;0,9;30;60;25;10;5;LowPerturbationLowfractality;55;9;1,862863872;0,847825885;0,200228833;0,22826087;0,031464531;0,044622426;0,17791762;0,051487414;0,207093822;0,058352403;0,000572082;0;350;399;55;78;311;90;362;102;1;0;1748
