dados_little;specialization;World Size
0,52633787;Specialist;Regular World
0,597895941;Specialist;Regular World
0,351060607;Specialist;Regular World
0,628855288;Specialist;Regular World
0,297038294;Specialist;Regular World
0,31470072;Specialist;Regular World
0,311989265;Specialist;Regular World
0,627388706;Specialist;Regular World
0,602609647;Specialist;Regular World
0,691927358;Specialist;Regular World
0,013003843;Specialist;Regular World
0,038002079;Specialist;Regular World
0,378183073;Specialist;Regular World
0,258126769;Specialist;Regular World
0,432644453;Specialist;Regular World
0,556329368;Specialist;Regular World
0,635897787;Specialist;Regular World
0,389420412;Specialist;Regular World
0,590067494;Specialist;Regular World
0,69313265;Specialist;Regular World
0,435573717;Specialist;Regular World
0,195718958;Specialist;Regular World
0,164069125;Specialist;Regular World
0,501053613;Specialist;Regular World
0,612033819;Specialist;Regular World
0,345197186;Specialist;Regular World
0,440273766;Specialist;Regular World
0,665850948;Specialist;Regular World
0,47078578;Specialist;Regular World
0,499747594;Specialist;Regular World
0,539776999;Specialist;Regular World
0,454311585;Specialist;Regular World
0,138847349;Specialist;Regular World
0,535659035;Specialist;Regular World
0,427833706;Specialist;Regular World
0,428715929;Specialist;Regular World
0,164113925;Specialist;Regular World
0,399312547;Specialist;Regular World
0,337454921;Specialist;Regular World
0,404663013;Specialist;Regular World
0,67717418;Specialist;Regular World
0,363728762;Specialist;Regular World
0,216144073;Specialist;Regular World
0,541638086;Specialist;Regular World
0,22016339;Specialist;Regular World
0,252107303;Specialist;Regular World
0,677681789;Specialist;Regular World
0,597295493;Specialist;Regular World
0,692574533;Specialist;Regular World
0,508841354;Specialist;Regular World
0,241655059;Specialist;Regular World
0,613170087;Specialist;Regular World
0,550780993;Specialist;Regular World
0,423301319;Specialist;Regular World
0,086516056;Specialist;Regular World
0,193600566;Specialist;Regular World
0,368463566;Specialist;Regular World
0,61861257;Specialist;Regular World
0,516499048;Specialist;Regular World
0,325045282;Specialist;Regular World
0,366721172;Specialist;Regular World
0,416307696;Specialist;Regular World
0,531651057;Specialist;Regular World
0,390549328;Specialist;Regular World
0,344153628;Specialist;Regular World
0,568132911;Specialist;Regular World
0,297765023;Specialist;Regular World
0,507883361;Specialist;Regular World
0,217472974;Specialist;Regular World
0,284705335;Specialist;Regular World
0,223753131;Specialist;Regular World
0,326596355;Specialist;Regular World
0,663154565;Specialist;Regular World
0,667369418;Specialist;Regular World
0,581734035;Specialist;Regular World
0,592419216;Specialist;Regular World
0,6585705;Specialist;Regular World
0,159353911;Specialist;Regular World
0,483311018;Specialist;Regular World
0,441000726;Specialist;Regular World
0,594027762;Specialist;Regular World
0,557430307;Specialist;Regular World
0,460535716;Specialist;Regular World
0,44394872;Specialist;Regular World
0,579508476;Specialist;Regular World
0,550190571;Specialist;Regular World
0,488477903;Specialist;Regular World
0,675587617;Specialist;Regular World
0,686579639;Specialist;Regular World
0,360859888;Specialist;Regular World
0,606552952;Specialist;Regular World
0,590345462;Specialist;Regular World
0,261665264;Specialist;Regular World
0,1386871;Specialist;Regular World
0,274402441;Specialist;Regular World
0;Specialist;Regular World
0,594790169;Specialist;Regular World
0,563213442;Specialist;Regular World
0,569448102;Specialist;Regular World
0,456698765;Specialist;Regular World
0,600960908;Specialist;Regular World
0,413844931;Specialist;Regular World
0,386679763;Specialist;Regular World
0,576572759;Specialist;Regular World
0,496093089;Specialist;Regular World
0,270552193;Specialist;Regular World
0,360016939;Specialist;Regular World
0,58694682;Specialist;Regular World
0,5268107;Specialist;Regular World
0,377535028;Specialist;Regular World
0,569194743;Specialist;Regular World
0,437908632;Specialist;Regular World
0,360970147;Specialist;Regular World
0,604085574;Specialist;Regular World
0,179392947;Specialist;Regular World
0,581421323;Specialist;Regular World
0,107389622;Specialist;Regular World
0,164921152;Specialist;Regular World
0,558985687;Specialist;Regular World
0,555364279;Specialist;Regular World
0,342212559;Specialist;Regular World
0,537429241;Specialist;Regular World
0,595309448;Specialist;Regular World
0,359525038;Specialist;Regular World
0,633282089;Specialist;Regular World
0,32990449;Specialist;Regular World
0,619184275;Specialist;Regular World
0,417939677;Specialist;Regular World
0,619506616;Specialist;Regular World
0,601473807;Specialist;Regular World
0,474400597;Specialist;Regular World
0,654226433;Specialist;Regular World
0,611235837;Specialist;Regular World
0,274082254;Specialist;Regular World
0,192176559;Specialist;Regular World
0,428699177;Specialist;Regular World
0,370490805;Specialist;Regular World
0,206814425;Specialist;Regular World
0,682031483;Specialist;Regular World
0,266536513;Specialist;Regular World
0,058269337;Specialist;Regular World
0,377633571;Specialist;Regular World
0,19560179;Specialist;Regular World
0,672351374;Specialist;Regular World
0,591890146;Specialist;Regular World
0,015886304;Specialist;Regular World
0,673655624;Specialist;Regular World
0,148060655;Specialist;Regular World
0,346728145;Specialist;Regular World
0,336290714;Specialist;Regular World
0,153993781;Specialist;Regular World
0,473789388;Specialist;Regular World
0,560272185;Specialist;Regular World
0,219556986;Specialist;Regular World
0,565046072;Specialist;Regular World
0,685314207;Specialist;Regular World
0,646590772;Specialist;Regular World
0,452760894;Specialist;Regular World
0,5682475;Specialist;Regular World
0,469815974;Specialist;Regular World
0,27226493;Specialist;Regular World
0,582815098;Specialist;Regular World
0,639729191;Specialist;Regular World
0,468311939;Specialist;Regular World
0,331663281;Specialist;Regular World
0,640023016;Specialist;Regular World
0,049356581;Specialist;Regular World
0,555857253;Specialist;Regular World
0,324265653;Specialist;Regular World
0,293129535;Specialist;Regular World
0,601776151;Specialist;Regular World
0,504810175;Specialist;Regular World
0,651432661;Specialist;Regular World
0,593292761;Specialist;Regular World
0,401503048;Specialist;Regular World
0,627986865;Specialist;Regular World
0,126744802;Specialist;Regular World
0,331210425;Specialist;Regular World
0,687878222;Specialist;Regular World
0,446154289;Specialist;Regular World
0,529467167;Specialist;Regular World
0,534524033;Specialist;Regular World
0,645422683;Specialist;Regular World
0,144256531;Specialist;Regular World
0,279063956;Specialist;Regular World
0,541542867;Specialist;Regular World
0,541211573;Specialist;Regular World
0,292306642;Specialist;Regular World
0,659569246;Specialist;Regular World
0,627772696;Specialist;Regular World
0,326374325;Specialist;Regular World
0,54552436;Specialist;Regular World
0,303598266;Specialist;Regular World
0,530238967;Specialist;Regular World
0,040506472;Specialist;Regular World
0,630496795;Specialist;Regular World
0,62475237;Specialist;Regular World
0,327128276;Specialist;Regular World
0,468734245;Specialist;Regular World
0,331390845;Specialist;Regular World
0,171968503;Specialist;Regular World
0,613327812;Specialist;Regular World
0,657343251;Specialist;Regular World
0,406480212;Specialist;Regular World
0,477099485;Specialist;Regular World
0,525431492;Specialist;Regular World
0,670126685;Specialist;Regular World
0,484615246;Specialist;Regular World
0,366331385;Specialist;Regular World
0,100874587;Specialist;Regular World
0,594455975;Specialist;Regular World
0,690584091;Specialist;Regular World
0,295741981;Specialist;Regular World
0,618783211;Specialist;Regular World
0,507586174;Specialist;Regular World
0,281266753;Specialist;Regular World
0,562335145;Specialist;Regular World
0,567237714;Specialist;Regular World
0,184409955;Specialist;Regular World
0,649292177;Specialist;Regular World
0,668894647;Specialist;Regular World
0,512588085;Specialist;Regular World
0,215750467;Specialist;Regular World
0,616514845;Specialist;Regular World
0,187931616;Specialist;Regular World
0,435298089;Specialist;Regular World
0,451328705;Specialist;Regular World
0,650417678;Specialist;Regular World
0,565281817;Specialist;Regular World
0,391125868;Specialist;Regular World
0,393849992;Specialist;Regular World
0,502717902;Specialist;Regular World
0,536464115;Specialist;Regular World
0,417051718;Specialist;Regular World
0,24563143;Specialist;Regular World
0,464137963;Specialist;Regular World
0,553218295;Specialist;Regular World
0,362069769;Specialist;Regular World
0,661122881;Specialist;Regular World
0,26700588;Specialist;Regular World
0,600266631;Specialist;Regular World
0,237051293;Specialist;Regular World
0,664568093;Specialist;Regular World
0,623096191;Specialist;Regular World
0,6296399;Specialist;Regular World
0,470614981;Specialist;Regular World
0,633009843;Specialist;Regular World
0,625313369;Specialist;Regular World
0,523558986;Specialist;Regular World
0,41805913;Specialist;Regular World
0,248727936;Specialist;Regular World
0,057452596;Specialist;Regular World
0,217961438;Specialist;Regular World
0,634215267;Specialist;Regular World
0,584625783;Specialist;Regular World
0,337343561;Specialist;Regular World
0,594312021;Specialist;Regular World
0,630938759;Specialist;Regular World
0,591069754;Specialist;Regular World
0,475451501;Specialist;Regular World
0,284615381;Specialist;Regular World
0,595115626;Specialist;Regular World
0,405834752;Specialist;Regular World
0,684474158;Specialist;Regular World
0,647446639;Specialist;Regular World
0,538552364;Specialist;Regular World
0,49686043;Specialist;Regular World
0,14701382;Specialist;Regular World
0,115228761;Specialist;Regular World
0,317838607;Specialist;Regular World
0,485141082;Specialist;Regular World
0,277185956;Specialist;Regular World
0,624757926;Specialist;Regular World
0,483883486;Specialist;Regular World
0,456924887;Specialist;Regular World
0,66027466;Specialist;Regular World
0,135489076;Specialist;Regular World
0,216419187;Specialist;Regular World
0,468189067;Specialist;Regular World
0,287671275;Specialist;Regular World
0,652097166;Specialist;Regular World
0,343795589;Specialist;Regular World
0,309978239;Specialist;Regular World
0,547092716;Specialist;Regular World
0,211137253;Specialist;Regular World
0,143186708;Specialist;Regular World
0,363498232;Specialist;Regular World
0,186846172;Specialist;Regular World
0,203560906;Specialist;Regular World
0,354269356;Specialist;Regular World
0,311861169;Specialist;Regular World
0,596405817;Specialist;Regular World
0,609380161;Specialist;Regular World
0,092778403;Specialist;Regular World
0,693147181;Specialist;Regular World
0,25763526;Specialist;Regular World
0,395803412;Specialist;Regular World
0,366174598;Specialist;Regular World
0,309825325;Specialist;Regular World
0,409601418;Specialist;Regular World
0,500175643;Specialist;Regular World
0,415635023;Specialist;Regular World
0,225678605;Specialist;Regular World
0,474480124;Specialist;Regular World
0,179012033;Specialist;Regular World
0,657654169;Specialist;Regular World
0,610473336;Specialist;Regular World
0,644989253;Specialist;Regular World
0,412794429;Specialist;Regular World
0,28714269;Specialist;Regular World
0,19484964;Specialist;Regular World
0,177366476;Specialist;Regular World
0,515956402;Specialist;Regular World
0,212050088;Specialist;Regular World
0,484595493;Specialist;Regular World
0,43835843;Specialist;Regular World
0,596331264;Specialist;Regular World
0,508167425;Specialist;Regular World
0,443530732;Specialist;Regular World
0,342254995;Specialist;Regular World
0,441895235;Specialist;Regular World
0,37529387;Specialist;Regular World
0,566831432;Specialist;Regular World
0,316231747;Specialist;Regular World
0,274853456;Specialist;Regular World
0,642332816;Specialist;Regular World
0,541155517;Specialist;Regular World
0,438509788;Specialist;Regular World
0,505043011;Specialist;Regular World
0,60261112;Specialist;Regular World
0,18321658;Specialist;Regular World
0,260800611;Specialist;Regular World
0,522731852;Specialist;Regular World
0,682784685;Specialist;Regular World
0,495795452;Specialist;Regular World
0,632960793;Specialist;Regular World
0,44495796;Specialist;Regular World
0,010668316;Specialist;Regular World
0,023089887;Specialist;Regular World
0,464990959;Specialist;Regular World
0,366561511;Specialist;Regular World
0,072594627;Specialist;Regular World
0,461012237;Specialist;Regular World
0,550566079;Specialist;Regular World
0,553689587;Specialist;Regular World
0,396117207;Specialist;Regular World
